ID,Project,Category,TypeOfIssue,FundLost,FundsReturned,FundsRecovered,IsVerifiedSourceCode,IsPublicedTeam,Date
1322,WooToken,Exchange (DEX),Honeypot,0,0,,,,
1321,WooToken,Exchange (DEX),Honeypot,0,0,,,,
1320,Stimpack,Token,Honeypot,0,0,,,,
1319,SafeSky,Token,Honeypot,0,0,,,,
1318,ParaDEX,Token,Honeypot,0,0,,,,
1317,Instatoken,Token,Honeypot,0,0,,,,
1316,HighVacToken,Token,Honeypot,0,0,,,,
1315,MetaLEX,Token,Honeypot,0,0,,,,
1314,autobots,Token,Honeypot,0,0,,,,
1313,MoneyChain,Token,Honeypot,0,0,,,,
1312,ElonTrust,Token,Honeypot,0,0,,,,
1311,SafeCurve,Token,Honeypot,0,0,,,,
1310,LocalExchange,Token,Honeypot,0,0,,,,
1309,LimewireSwap,Token,Honeypot,0,0,,,,
1307,cybermoon,Token,Honeypot,0,0,,,,
1306,ETRADE,Token,Honeypot,0,0,,,,
1305,SmartGEX,Token,Honeypot,0,0,,,,
1304,Polaroid,Token,Honeypot,0,0,,,,
1303,ELONSWAP.ORG,Token,Honeypot,0,0,,,,
1302,Hotstar Finance,Token,Honeypot,0,0,,,,
1301,Casper Network,Token,Honeypot,0,0,,,,
1300,TATGAS,Token,Honeypot,0,0,,,,
1299,LIGHT LUNAR PROTOCOL,Token,Honeypot,0,0,,,,
1298,MoonExpress,Token,Honeypot,0,0,,,,
1297,Pumpamental,Token,Honeypot,0,0,,,,
1296,SafeLucky,Token,Honeypot,0,0,,,,
1295,jackma,Token,Honeypot,0,0,,,,
1294,WAPToken,Token,Honeypot,0,0,,,,
1293,ClubMiner,Token,Honeypot,0,0,,,,
1292,SilentExpress,Token,Honeypot,0,0,,,,
1291,MinerClub,Token,Honeypot,0,0,,,,
1290,SwayFinance,Token,Honeypot,0,0,,,,
1289,SafeNeptuneBSC,Token,Honeypot,0,0,,,,
1288,ELONFLY,Token,Honeypot,0,0,,,,
1287,Private Token Offering,Token,Honeypot,0,0,,,,
1286,One SG,Token,Honeypot,0,0,,,,
1285,BIRDE,Token,Honeypot,0,0,,,,
1284,siphonfinance,Token,Honeypot,0,0,,,,
1283,Chunky Inu,Token,Honeypot,0,0,,,,
1282,SafeRise,Exchange (DEX),Honeypot,0,0,,,,
1281,Internet Computer,Token,Honeypot,0,0,,,,
1280,SMOKE TOKEN,Token,Honeypot,0,0,,,,
1279,FLOWER TOKEN,Token,Honeypot,0,0,,,,
1278,MoonBois,Token,Honeypot,0,0,,,,
1277,FOX TOKEN,Token,Honeypot,0,0,,,,
1276,CHOWINU,Token,Honeypot,0,0,,,,
1275,KISHUSWAP,Token,Honeypot,0,0,,,,
1274,INUSWAP,Token,Honeypot,0,0,,,,
1273,Maxxi Protocol,Token,Honeypot,0,0,,,,
1272,SAFEMOONSWAP,Token,Honeypot,0,0,,,,
1271,VAVAToken,Token,Honeypot,0,0,,,,
1270,MulletCoinClub,Token,Honeypot,0,0,,,,
1269,TasteNFT,Token,Honeypot,0,0,,,,
1268,Golden Pig Moon,Token,Honeypot,0,0,,,,
1267,ENIGMA TOKEN,Token,Honeypot,0,0,,,,
1266,JAGUAR,Token,Honeypot,0,0,,,,
1265,SHIBACOIN,Token,Honeypot,0,0,,,,
1264,T-Rex,Token,Honeypot,0,0,,,,
1263,KNIGHT TOKEN,Exchange (DEX),Honeypot,0,0,,,,
1262,AERION,Token,Honeypot,0,0,,,,
1261,IRON TOKEN,Stablecoin,Honeypot,0,0,,,,
1260,SHIOGE INU,Token,Honeypot,0,0,,,,
1259,X1000 ONLY,Token,Honeypot,0,0,,,,
1258,LuckyDoge,Token,Honeypot,0,0,,,,
1257,Faraland - Battle of Crystals,Token,Honeypot,0,0,,,,
1256,GDRAGON,Token,Honeypot,0,0,,,,
1255,KumaInu,Token,Honeypot,0,0,,,,
1254,WhereLambo,Token,Honeypot,0,0,,,,
1253,GDOGE,Token,Honeypot,0,0,,,,
1252,JindoInu,Token,Honeypot,0,0,,,,
1251,Alaskan,Token,Honeypot,0,0,,,,
1250,GOATMOON,Token,Honeypot,0,0,,,,
1249,GoatCoin,Token,Honeypot,0,0,,,,
1248,DogPoo,Token,Honeypot,0,0,,,,
1247,CatzCoin,Token,Honeypot,0,0,,,,
1246,SkyDog,Token,Honeypot,0,0,,,,
1245,Dasani,Token,Honeypot,0,0,,,,
1244,STARBOY,Token,Honeypot,0,0,,,,
1243,YOOSHI,Token,Honeypot,0,0,,,,
1242,SafeMEME,Token,Honeypot,0,0,,,,
1241,TokenFox,Token,Honeypot,0,0,,,,
1240,NEPTUNE Token,Token,Honeypot,0,0,,,,
1239,WOODEN Token,Token,Honeypot,0,0,,,,
1238,GEMROCKET,Token,Honeypot,0,0,,,,
1237,DOGELD TRUMP,Token,Honeypot,0,0,,,,
1236,MILK TOKEN,Exchange (DEX),Honeypot,0,0,,,,
1235,ELON INU,Token,Honeypot,0,0,,,,
1234,Moon Scatter,Token,Honeypot,0,0,,,,
1233,HuskyMoon,Token,Honeypot,0,0,,,,
1232,MingHua,Token,Honeypot,0,0,,,,
1231,Akitoge Inu,Token,Honeypot,0,0,,,,
1230,Transaction Control Protocol,Token,Honeypot,0,0,,,,
1229,NOZOMI,Token,Honeypot,0,0,,,,
1228,FUCKELON,Token,Honeypot,0,0,,,,
1227,Eloge Inu,Token,Honeypot,0,0,,,,
1226,MoonFly,Token,Honeypot,0,0,,,,
1225,JaguarMOON,Token,Honeypot,0,0,,,,
1224,MoonDegenerates,Token,Honeypot,0,0,,,,
1223,SNAKE TOKEN,Token,Honeypot,0,0,,,,
1222,SHIBA PLATINUM,Token,Honeypot,0,0,,,,
1221,SHIBA BAG,Exchange (DEX),Honeypot,0,0,,,,
1220,DogeStar,Token,Honeypot,0,0,,,,
1219,TERA TOKEN,Token,Honeypot,0,0,,,,
1218,GIGABERLIN,Token,Honeypot,0,0,,,,
1217,KreamPie,Token,Honeypot,0,0,,,,
1216,MoonChain,Token,Honeypot,0,0,,,,
1215,TIGER,Token,Honeypot,0,0,,,,
1214,ElonCash,Token,Honeypot,0,0,,,,
1213,PIKE TOKEN,Token,Honeypot,0,0,,,,
1212,OliveOptions,Token,Honeypot,0,0,,,,
1211,PirateElon,Token,Honeypot,0,0,,,,
1210,LION,Token,Honeypot,0,0,,,,
1209,mozik,Token,Honeypot,0,0,,,,
1208,PANKY TOKEN,Token,Honeypot,0,0,,,,
1207,Pinknode,Token,Honeypot,0,0,,,,
1206,KodaRobotDog Token,Token,Honeypot,0,0,,,,
1205,YieldShiba.com,Token,Honeypot,0,0,,,,
1204,Starbase Launch Pad,Token,Honeypot,0,0,,,,
1203,E-Coin,Token,Honeypot,0,0,,,,
1202,HAWK TOKEN,Token,Honeypot,0,0,,,,
1201,COOM,Token,Honeypot,0,0,,,,
1200,MONKEY,Token,Honeypot,0,0,,,,
1199,ELEPHANT,Exchange (DEX),Honeypot,0,0,,,,
1197,Polkally,Token,Honeypot,0,0,,,,
1196,SAFEPUP TOKEN,Token,Honeypot,0,0,,,,
1195,CleanEnergyToken,Token,Honeypot,0,0,,,,
1194,IDEA Token,Token,Honeypot,0,0,,,,
1193,DipBitcoin,Token,Honeypot,0,0,,,,
1192,FomoBaggins,Token,Honeypot,0,0,,,,
1191,NeverGonnaRugYouUp,Token,Honeypot,0,0,,,,
1190,LETHE Token,Token,Honeypot,0,0,,,,
1189,GGININDER,Token,Honeypot,0,0,,,,
1188,TeslaModelS Plaid,Token,Honeypot,0,0,,,,
1187,ASTROSTONKS,Token,Honeypot,0,0,,,,
1186,SupHerbs,Token,Honeypot,0,0,,,,
1185,ShinyShiba,Token,Honeypot,0,0,,,,
1184,BRONZE Token,Token,Honeypot,0,0,,,,
1183,Shuby Inu,Token,Honeypot,0,0,,,,
1182,MoonGiraffe,Token,Honeypot,0,0,,,,
1181,MAMASHIBA,Token,Honeypot,0,0,,,,
1180,Smells Like Updoge,Token,Honeypot,0,0,,,,
1179,RUSHMOON,Token,Honeypot,0,0,,,,
1178,FULLMOON,Exchange (DEX),Honeypot,0,0,,,,
1177,Kwikswap,Exchange (DEX),Honeypot,0,0,,,,
1176,NETVRK,Token,Honeypot,0,0,,,,
1175,Kiju Inu,Token,Honeypot,0,0,,,,
1174,HACHIKO INU,Token,Honeypot,0,0,,,,
1173,BOMB Token,Exchange (DEX),Honeypot,0,0,,,,
1172,BULLRUN,Token,Honeypot,0,0,,,,
1171,OnlyFans,Token,Honeypot,0,0,,,,
1170,SAFEOXYGEN Token,Token,Honeypot,0,0,,,,
1169,Kimchi Inu,Token,Honeypot,0,0,,,,
1168,Kobe,Token,Honeypot,0,0,,,,
1167,ORANGE TOKEN,Token,Honeypot,0,0,,,,
1166,NFT ECO,Token,Honeypot,0,0,,,,
1165,BOGDANOFF,,Rugpull,0,0,,,,
1164,Papa Elon,Token,Honeypot,0,0,,,,
1163,krosschain.app,Token,Honeypot,0,0,,,,
1162,Eloneum Token,Token,Honeypot,0,0,,,,
1161,VitalikDoge,Token,Honeypot,0,0,,,,
1160,COCACOLA Comunity,Token,Honeypot,0,0,,,,
1159,Impala Inu,Token,Honeypot,0,0,,,,
1158,David Guetta NFT,Token,Honeypot,0,0,,,,
1157,FUCK MUSK,Token,Honeypot,0,0,,,,
1156,BillGates,Token,Honeypot,0,0,,,,
1155,Porn Doge,Token,Honeypot,0,0,,,,
1154,World of Musk,Token,Honeypot,0,0,,,,
1153,Dogewin,Token,Honeypot,0,0,,,,
1152,Peruvian Coke,Token,Honeypot,0,0,,,,
1151,Golden Retriever,Token,Honeypot,0,0,,,,
1150,Egg Plant Token,Token,Honeypot,0,0,,,,
1149,The Crypto Prophecies,Token,Honeypot,0,0,,,,
1148,Dogs Playing Poker,Token,Honeypot,0,0,,,,
1147,Smoothy.Finance,Token,Honeypot,0,0,,,,
1146,FullSun,Token,Honeypot,0,0,,,,
1145,Mochi.market,Token,Honeypot,0,0,,,,
1144,SuperMoon Token,Token,Honeypot,0,0,,,,
1143,Ares Protocol,Token,Honeypot,0,0,,,,
1142,Kianite.co,Token,Honeypot,0,0,,,,
1141,BullsDrop,Token,Honeypot,0,0,,,,
1140,STAR WARS ETH PROTOCOL,Token,Honeypot,0,0,,,,
1139,Pudgy Token,Token,Honeypot,0,0,,,,
1138,HANNIBAL LECTOR PROTOCOL,Token,Honeypot,0,0,,,,
1137,Inu Token,Token,Honeypot,0,0,,,,
1136,Floyd Crypto Mayweather,Token,Honeypot,0,0,,,,
1135,Coronal Mass Ejection,Token,Honeypot,0,0,,,,
1134,Lion King Token,Token,Honeypot,0,0,,,,
1133,SATANS PLAYHOUSE,Token,Honeypot,0,0,,,,
1132,Bull,Token,Honeypot,0,0,,,,
1131,Saito.io,Token,Honeypot,0,0,,,,
1130,TakuraInu,Token,Honeypot,0,0,,,,
1129,Space Porn Token,Stablecoin,Honeypot,0,0,,,,
1127,SHIBA PROTOCOL,Token,Honeypot,0,0,,,,
1126,UniFarm,Token,Honeypot,0,0,,,,
1125,BucksCake,Token,Honeypot,0,0,,,,
1124,Smoothy Finance,Token,Honeypot,0,0,,,,
1123,HoneyMoon,Token,Honeypot,0,0,,,,
1122,Oracle Protocol,Exchange (DEX),Honeypot,0,0,,,,
1121,Monkey Token,Token,Honeypot,0,0,,,,
1120,TheAPIS,Token,Honeypot,0,0,,,,
1119,Flare,Exchange (DEX),Honeypot,0,0,,,,
1118,LunarLaunchProject,Token,Honeypot,0,0,,,,
1117,Zevia,Token,Honeypot,0,0,,,,
1116,BitLink,Token,Honeypot,0,0,,,,
1115,AquafiProtocol,Token,Honeypot,0,0,,,,
1114,TachyonProtocol,Token,Honeypot,0,0,,,,
1113,NixMoon,Token,Honeypot,0,0,,,,
1112,EpsilonFinance,Token,Honeypot,0,0,,,,
1111,Legends of Crypto,Token,Honeypot,0,0,,,,
1110,Solanium.io,Token,Honeypot,0,0,,,,
1109,Safe World Elon,Token,Honeypot,0,0,,,,
1108,GOKUBSC,Token,Honeypot,0,0,,,,
1107,Parental Advisory Token,Token,Honeypot,0,0,,,,
1106,SunvaChain,Token,Honeypot,0,0,,,,
1105,ValueNFT,Token,Honeypot,0,0,,,,
1104,Pink Panther Protocol,Token,Honeypot,0,0,,,,
1103,SmartFinance,Token,Honeypot,0,0,,,,
1102,ElonDash,Token,Honeypot,0,0,,,,
1101,DEXTrust.Finance,Token,Honeypot,0,0,,,,
1100,World Of Warcraft,Exchange (DEX),Honeypot,0,0,,,,
1099,Changify,Token,Honeypot,0,0,,,,
1098,PressureFinance,Token,Honeypot,0,0,,,,
1097,BlackHole.BLACK Governance Token,Token,Honeypot,0,0,,,,
1096,Elon Doge,Token,Honeypot,0,0,,,,
1095,Travel Coin Community,Token,Honeypot,0,0,,,,
1094,UniverseDoge,Token,Honeypot,0,0,,,,
1093,DogeFather,Token,Honeypot,0,0,,,,
1092,Safecare,Token,Honeypot,0,0,,,,
1091,Dogefather,Token,Honeypot,0,0,,,,
1090,SPACEPENGUIN,Exchange (DEX),Honeypot,0,0,,,,
1089,SafeDogeFather,Token,Honeypot,0,0,,,,
1088,MoonPay,Token,Honeypot,0,0,,,,
1087,Hello Kitty Protocol,Token,Honeypot,0,0,,,,
1086,TACHYON,Token,Honeypot,0,0,,,,
1085,Instaswap,Token,Honeypot,0,0,,,,
1084,Da Vinci Coin,Token,Honeypot,0,0,,,,
1083,EricCartman,Token,Honeypot,0,0,,,,
1082,Counter Strike Community,Token,Honeypot,0,0,,,,
1081,DogeMother,Token,Honeypot,0,0,,,,
1080,LIMEWAX PROTOCOL,Token,Honeypot,0,0,,,,
1078,Larafinance,Token,Honeypot,0,0,,,,
1077,NeutrinoProtocol,Token,Honeypot,0,0,,,,
1076,LUNACAT,Token,Honeypot,0,0,,,,
1074,Atomic Bomb,Token,Honeypot,0,0,,,,
1073,Unmarshal.io,Token,Honeypot,0,0,,,,
1072,Ramifi.org,Borrowing and Lending,Honeypot,0,0,,,,
1071,ELONCAKE,Token,Honeypot,0,0,,,,
1070,Forcedao.com,Token,Honeypot,0,0,,,,
1069,SafeSuperHeavy,Token,Honeypot,0,0,,,,
1068,Rage.Fan,Token,Honeypot,0,0,,,,
1067,MoonDust,Token,Honeypot,0,0,,,,
1066,OzarkToken,Token,Honeypot,0,0,,,,
1065,Polkalokr,Token,Honeypot,0,0,,,,
1064,Fei protocol,Token,Honeypot,0,0,,,,
1063,SeaGroxCoin,Token,Honeypot,0,0,,,,
1062,SafeCat,Token,Honeypot,0,0,,,,
1061,SHOPEEPAY,Token,Honeypot,0,0,,,,
1060,REAPit,Token,Honeypot,0,0,,,,
1059,TESLAFARM.FINANCE,Token,Honeypot,0,0,,,,
1058,SpaceMoon,Token,Honeypot,0,0,,,,
1057,SAFEMARS,Token,Honeypot,0,0,,,,
1056,SaltYield.finance,Token,Honeypot,0,0,,,,
1055,TILDA and Co Token,Token,Honeypot,0,0,,,,
1054,Coconut finance,Token,Honeypot,0,0,,,,
1053,TAKE OF ELON,Token,Honeypot,0,0,,,,
1052,Tribute.finance,Token,Honeypot,0,0,,,,
1051,Zona Indonesia,Token,Honeypot,0,0,,,,
1050,StudToken,Token,Honeypot,0,0,,,,
1048,EVER MOON,Token,Honeypot,0,0,,,,
1047,GoalTimeN Finance,Token,Honeypot,0,0,,,,
1046,KINGOFREFLECT,Token,Honeypot,0,0,,,,
1045,ElonTrade 100x,Token,Honeypot,0,0,,,,
1044,OminousToken,Token,Honeypot,0,0,,,,
1043,NoCapFax COIN,Token,Honeypot,0,0,,,,
1042,KGBCoin,Token,Honeypot,0,0,,,,
1041,DieselPumpToken,Token,Honeypot,0,0,,,,
1040,SafeFLM,Token,Honeypot,0,0,,,,
1039,SpriteXFinance,Token,Honeypot,0,0,,,,
1037,SpeedMOON,Token,Honeypot,0,0,,,,
1036,7seven Finance,Token,Honeypot,0,0,,,,
1035,7finance.io,Token,Honeypot,0,0,,,,
1034,SAFEHarvest,Token,Honeypot,0,0,,,,
1033,SafeBeer,Token,Honeypot,0,0,,,,
1032,ThugLife,Token,Honeypot,0,0,,,,
1031,SafeTonyStark Bsc,Token,Honeypot,0,0,,,,
1030,SolaceToken,Token,Honeypot,0,0,,,,
1029,SafeTeslaCoil,Token,Honeypot,0,0,,,,
1028,Polka Ventures,Token,Honeypot,0,0,,,,
1027,QuickMOON,Token,Honeypot,0,0,,,,
1026,MoonStreetBets,Token,Honeypot,0,0,,,,
1025,ElonFunds,Token,Honeypot,0,0,,,,
1024,SAFEEARTH,Token,Honeypot,0,0,,,,
1023,MoonWalkers,Token,Honeypot,0,0,,,,
1022,MOONXV,Token,Honeypot,0,0,,,,
1021,SAFEMOZART,Token,Honeypot,0,0,,,,
1019,SubFinance,Token,Honeypot,0,0,,,,
1018,JengaHepasus,Token,Honeypot,0,0,,,,
1017,yTrio,Token,Honeypot,0,0,,,,
1016,ANOTHER,Token,Honeypot,0,0,,,,
1015,NovaFinance,Token,Honeypot,0,0,,,,
1014,SAFEWAVE,Token,Honeypot,0,0,,,,
1013,Rocket Farm,Token,Honeypot,0,0,,,,
1011,Blast Token,Token,Honeypot,0,0,,,,
1010,SilentFarm,Token,Honeypot,0,0,,,,
1009,SafeRedux,Token,Honeypot,0,0,,,,
1008,SlothFinance,Token,Honeypot,0,0,,,,
1007,Coinlix,Token,Honeypot,0,0,,,,
1006,GradeFarm,Token,Honeypot,0,0,,,,
1005,Nuclear Product,Token,Honeypot,0,0,,,,
1004,MaxFarm,Token,Honeypot,0,0,,,,
1003,safe-x.space,Token,Honeypot,0,0,,,,
1002,PhenoToken.Finance,Token,Honeypot,0,0,,,,
1001,Torchic,,Rugpull,0,0,,,,
1000,Moon Ore,Borrowing and Lending,Honeypot,0,0,,,,
999,DETA FINANCE,Token,Honeypot,0,0,,,,
998,Asteroid Farm,Token,Honeypot,0,0,,,,
997,SAFELAWN,Token,Honeypot,0,0,,,,
996,Golden Moon,Token,Honeypot,0,0,,,,
995,SUGAR,Token,Honeypot,0,0,,,,
994,ELONSPIRIT,Token,Honeypot,0,0,,,,
993,KINGLER,Token,Honeypot,0,0,,,,
992,SAFEDOT,Token,Honeypot,0,0,,,,
991,ELONBSC,Token,Honeypot,0,0,,,,
990,SAFE SMART,Token,Honeypot,0,0,,,,
989,SAFEPAID,Token,Honeypot,0,0,,,,
988,SafeEden,Token,Honeypot,0,0,,,,
987,HavaxToken,Token,Honeypot,0,0,,,,
986,ZirgonYield,Token,Honeypot,0,0,,,,
985,SafeZeta,Token,Honeypot,0,0,,,,
984,xmars,Token,Honeypot,0,0,,,,
983,Schmeckles,Token,Honeypot,0,0,,,,
982,COPE,Token,Honeypot,0,0,,,,
981,rewardiqa,Token,Honeypot,0,0,,,,
980,Rabbit Swap,Exchange (DEX),Honeypot,0,0,,,,
979,benchmars protocol,Token,Honeypot,0,0,,,,
978,MoonFEG Token,Token,Honeypot,0,0,,,,
977,Auditore,Token,Honeypot,0,0,,,,
976,KURMA,Token,Honeypot,0,0,,,,
975,Mommy Milkers,Token,Honeypot,0,0,,,,
974,Golden Mining GAS,Token,Honeypot,0,0,,,,
973,GemNFT,Token,Honeypot,0,0,,,,
972,Polkamon,Token,Honeypot,0,0,,,,
971,BraveHeart TOKEN,Token,Honeypot,0,0,,,,
970,Safewog,Token,Honeypot,0,0,,,,
969,24Hours,Token,Honeypot,0,0,,,,
968,Cockzilla,Token,Honeypot,0,0,,,,
967,GamyFi,Token,Honeypot,0,0,,,,
966,Elon Moon,Token,Honeypot,0,0,,,,
965,Jesus Doge,Token,Honeypot,0,0,,,,
964,Potato,Token,Honeypot,0,0,,,,
963,FLORIDA,Token,Honeypot,0,0,,,,
961,Muk Finance,Token,Honeypot,0,0,,,,
960,Redbean Token,Token,Honeypot,0,0,,,,
959,600X,Token,Honeypot,0,0,,,,
957,HolyMoon,Token,Honeypot,0,0,,,,
956,KoinChurch,Token,Honeypot,0,0,,,,
955,BSCstarter,Token,Honeypot,0,0,,,,
954,WOO,Exchange (DEX),Honeypot,0,0,,,,
953,CRYPTO MOON SHOTS,Token,Honeypot,0,0,,,,
952,SpaceGoat,Token,Honeypot,0,0,,,,
951,Melon Musk,Token,Honeypot,0,0,,,,
950,TogetherWeStand,Token,Honeypot,0,0,,,,
949,Rabbit Finance,Borrowing and Lending,Honeypot,0,0,,,,
948,Real Madrid FC,Token,Honeypot,0,0,,,,
947,ShibaBTC,Token,Honeypot,0,0,,,,
946,SAFE SHIBA,Exchange (DEX),Honeypot,0,0,,,,
945,META,Token,Honeypot,0,0,,,,
944,Smaugs,Token,Honeypot,0,0,,,,
943,Lucky Coin,Token,Honeypot,0,0,,,,
942,Paralink Network,Token,Honeypot,0,0,,,,
941,RocketAkita,Token,Honeypot,0,0,,,,
940,DIAMOND,Token,Honeypot,0,0,,,,
939,GO,Token,Honeypot,0,0,,,,
938,COFFEE MOON,Token,Honeypot,0,0,,,,
937,AppleFive,Token,Honeypot,0,0,,,,
936,Virgin Elon,Token,Honeypot,0,0,,,,
935,Jade Currency,Token,Honeypot,0,0,,,,
934,RocketShip,Token,Honeypot,0,0,,,,
933,PoopyFinance,Token,Honeypot,0,0,,,,
932,Step Finance,Token,Honeypot,0,0,,,,
930,GUCCI,Token,Honeypot,0,0,,,,
929,PROJECT LION,Token,Honeypot,0,0,,,,
928,Squirtle,Token,Honeypot,0,0,,,,
927,Brainstorm,Token,Honeypot,0,0,,,,
926,Moony Farm,Token,Honeypot,0,0,,,,
925,NFTLogy,Token,Honeypot,0,0,,,,
924,NeptuneWallet,Token,Honeypot,0,0,,,,
923,Wu-Tang Financial,Token,Honeypot,0,0,,,,
922,Vulcano,Token,Honeypot,0,0,,,,
921,Diamond Hands Inu,Token,Honeypot,0,0,,,,
920,FUTURE,Token,Honeypot,0,0,,,,
919,Antares,Token,Honeypot,0,0,,,,
918,Pinknode,Token,Honeypot,0,0,,,,
917,Stratos,Token,Honeypot,0,0,,,,
916,PI NETWORK TOKEN,Token,Honeypot,0,0,,,,
915,KING TRUMP,Token,Honeypot,0,0,,,,
914,New Deep Thots,Token,Honeypot,0,0,,,,
913,SPACEDOGE,Token,Honeypot,0,0,,,,
912,BathroomSwap,Token,Honeypot,0,0,,,,
911,BitDoge,Token,Honeypot,0,0,,,,
910,Pigg Token,Token,Honeypot,0,0,,,,
909,SonicSpeed,Exchange (DEX),Honeypot,0,0,,,,
908,Jaku Inu,Token,Honeypot,0,0,,,,
907,HARDBALL,Token,Honeypot,0,0,,,,
906,MarsLanding,Token,Honeypot,0,0,,,,
905,EMACITY TOKEN,Token,Honeypot,0,0,,,,
904,Freela,Token,Honeypot,0,0,,,,
903,Coffee Shop DAO,Token,Honeypot,0,0,,0,0,
902,DogeStar,Token,Honeypot,0,0,,,,
901,SafeTed,Token,Honeypot,0,0,,,,
900,DuckCoin,Token,Honeypot,0,0,,,,
899,Glitch,Token,Honeypot,0,0,,,,
898,LIGMA,Token,Honeypot,0,0,,,,
897,SkyRocket,Token,Honeypot,0,0,,,,
896,HungryShiba,Token,Honeypot,0,0,,,,
895,SpaceXDoge,Token,Honeypot,0,0,,,,
894,SPEEDDAO,Token,Honeypot,0,0,,,,
893,taxi Finance,Token,Honeypot,0,0,,,,
892,DwayneCoin,Token,Honeypot,0,0,,,,
891,BongWeedCoin,Token,Honeypot,0,0,,,,
890,1000xCoin,Token,Honeypot,0,0,,,,
889,Centrifuge,Token,Honeypot,0,0,,,,
888,DIAMOND FUCKING HANDS,Token,Honeypot,0,0,,,,
887,SAFEMOONSHOT,Token,Honeypot,0,0,,,,
886,Koshka Miu,Token,Honeypot,0,0,,,,
885,LEASHSWAP,Token,Honeypot,0,0,,,,
884,Sphynx Token,Token,Honeypot,0,0,,,,
883,Shibaboss,Token,Honeypot,0,0,,,,
882,Sakura Inu,Token,Honeypot,0,0,,,,
881,BinanceInu.Bep20,Token,Honeypot,0,0,,,,
880,NFT GEM,Token,Honeypot,0,0,,,,
879,SparkEnergy,Token,Honeypot,0,0,,,,
878,Strawberry,Token,Honeypot,0,0,,,,
877,PhutureProtocol,Token,Honeypot,0,0,,,,
876,LGBTToken,Token,Honeypot,0,0,,,,
875,dmoon.finance,Token,Honeypot,0,0,,,,
874,GAYSHIBA,Token,Honeypot,0,0,,,,
873,NeuroChain,Token,Honeypot,0,0,,,,
872,Forest token,Token,Honeypot,0,0,,,,
871,Elon&#x27;s Gay For Doge,Token,Honeypot,0,0,,,,
870,dogejavu.com,Token,Honeypot,0,0,,,,
869,SnoopToken,Token,Honeypot,0,0,,,,
868,Ethereum 2.0,Token,Honeypot,0,0,,,,
867,Moonpad,Token,Honeypot,0,0,,,,
866,Tara Inu,Token,Honeypot,0,0,,,,
865,DogeRoulette,Token,Honeypot,0,0,,,,
864,NINJA CAT,Token,Honeypot,0,0,,,,
863,FudderElon,Token,Honeypot,0,0,,,,
862,SmartShiba,Token,Honeypot,0,0,,,,
861,SpheriumFinance,Token,Honeypot,0,0,,,,
860,NYANINU,Token,Honeypot,0,0,,,,
859,GalaxyToken,Token,Honeypot,0,0,,,,
858,eTHEREUMGIRL,Token,Honeypot,0,0,,,,
857,NFTbs,Token,Honeypot,0,0,,,,
856,SpaceXDeimos,Token,Honeypot,0,0,,,,
855,slashprotocol.com,Token,Honeypot,0,0,,,,
854,OceanEx,Token,Honeypot,0,0,,,,
853,STARTFI,Token,Honeypot,0,0,,,,
852,BENQi,Token,Honeypot,0,0,,,,
851,PolarisFinance,Token,Honeypot,0,0,,,,
850,Atomas,Token,Honeypot,0,0,,,,
849,Sushi Finance,"Borrowing and Lending,Exchange (DEX)",Honeypot,0,0,,,,
848,MK,Token,Honeypot,0,0,,,,
847,XenonFinance,Token,Honeypot,0,0,,,,
846,CereNetwork,Token,Honeypot,0,0,,,,
845,SaitoToken,Token,Honeypot,0,0,,,,
844,SB,Token,Honeypot,0,0,,,,
843,Darth Vader Token,Token,Honeypot,0,0,,,,
841,infinityElon,Token,Honeypot,0,0,,,,
840,XFai,Token,Honeypot,0,0,,,,
839,MW,Token,Honeypot,0,0,,,,
838,Everest,Token,Honeypot,0,0,,,,
837,MoonRobin,Token,Honeypot,0,0,,,,
836,Shining Stars Token,Token,Honeypot,0,0,,,,
835,EASYFEEDBACK,Token,Honeypot,0,0,,,,
834,TokenFomo.pro,Token,Honeypot,0,0,,,,
833,DerioxDefi,Token,Honeypot,0,0,,,,
832,UMBRELLA,Token,Honeypot,0,0,,,,
831,Infinity Cat,Token,Honeypot,0,0,,,,
828,QixiSwap,Token,Honeypot,0,0,,,,
827,Covalent,Token,Honeypot,0,0,,,,
826,EasterEgg,Token,Honeypot,0,0,,,,
825,FujiProtocol,Token,Honeypot,0,0,,,,
824,TerrainNFT,Token,Honeypot,0,0,,,,
822,NAOS Finance,Borrowing and Lending,Honeypot,0,0,,,,
820,Media Network,Token,Honeypot,0,0,,,,
819,Horse Protocol,Token,Honeypot,0,0,,,,
818,LamboToken,Token,Honeypot,0,0,,,,
817,HerionProtocol,Token,Honeypot,0,0,,,,
816,DOGE PARTY,Token,Honeypot,0,0,,,,
815,Librex,Token,Honeypot,0,0,,,,
814,IPX,Token,Honeypot,0,0,,,,
813,Moon Fox Community,Token,Honeypot,0,0,,,,
812,RedefinexProtocol,Token,Honeypot,0,0,,,,
810,Dojecoin,Token,Honeypot,0,0,,,,
809,SpaceX Starlink,Token,Honeypot,0,0,,,,
808,NFTify.Network,Token,Honeypot,0,0,,,,
807,The Doge Godfather,Token,Honeypot,0,0,,,,
806,DNA TOKEN,Token,Honeypot,0,0,,,,
805,Elon Payment Ecosystem,Token,Honeypot,0,0,,,,
804,CrossPad,Token,Honeypot,0,0,,,,
803,Don-Key.finance,Borrowing and Lending,Honeypot,0,0,,,,
